#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr1	6615356	6618857	0.6881688339811145	0.8996817829496071
chr1	14924629	14928130	1.1391122696758897	0.6997366780757399
chr1	23796401	23799902	0.4951421547727599	0.7586832644347873
chr1	45335954	45339455	0.9467274976825816	0.7422740124269289
chr1	55211361	55214862	0.45131426954997683	0.5086166488809235
chr1	87130264	87133765	1.064134136844547	1.0418658533818494
chr1	113754062	113757563	1.2084130055261402	0.9740893007123942
chr1	113755887	113759388	0.9222663362666715	0.8060299094622981
chr1	146960358	146963859	0.04392691521998954	-0.0978245804981112
chr1	149833169	149836670	0.023776398969016666	0.023166773081574908
chr1	153562754	153566255	0.7430973342123686	0.7157405208114823
chr1	155979604	155983105	0.9761057654413695	1.10951014380823
chr1	160128895	160132396	1.5962102596366858	1.6961242769294755
chr1	160280230	160283731	1.4639161865579458	1.3748584268979092
chr1	161726400	161729901	0.5075527977967055	0.3434580079966428
chr1	171269495	171272996	-0.06843727850406456	-0.07323054763633323
chr1	184568898	184572399	0.47318428657162936	0.2580238963486593
chr1	201739816	201743317	1.1915384432295948	1.2746144522641887
chr1	201740367	201743868	1.2917945524264056	1.3730392448844086
chr1	201889179	201892680	1.1287149761682003	1.1669890530189484
chr1	245154994	245158495	0.5967982928935608	0.9439946613234533
chr1	246503311	246506812	0.5483297165305788	0.6192593016583511
chr10	29732780	29736281	0.6358911812817204	0.46164583077058896
chr10	31316446	31319947	0.024329104727089317	-0.06878469514176216
chr10	46019454	46022955	1.3820405364935884	1.0941001701345368
chr10	69180733	69184234	1.0743325683865765	1.0241609054008578
chr10	71964894	71968395	1.0476840210691611	1.174394556973585
chr10	91221162	91224663	0.9036288330555242	1.0647866146068994
chr10	102450315	102453816	1.1865295454894034	1.506786636942719
chr10	110008463	110011964	0.5542491621725729	0.8177531594953055
chr10	110226492	110229993	0.45805034804977507	0.24180278602297703
chr10	132303949	132307450	0.3001051791855902	0.9300709812684047
chr11	691531	695032	1.1908190817831104	1.3503969686895854
chr11	805752	809253	0.8590339673174956	0.8674731891754563
chr11	843311	846812	1.1857682238151177	1.5325103151639412
chr11	7566124	7569625	-0.18188153206225513	-0.41323469441342076
chr11	10290206	10293707	1.1256374191716687	0.9456905909342669
chr11	36301460	36304961	0.46461217854515185	0.9753060013920573
chr11	57307468	57310969	1.8251056362208309	1.7268911856469873
chr11	58574165	58577666	1.0598045394435724	1.3791568997322212
chr11	62597864	62601365	0.9851945110780409	0.7602999097832205
chr11	65378673	65382174	0.560861501085311	0.9476246779080807
chr11	66903900	66907401	1.2313614719699226	1.0731497359559836
chr11	86951966	86955467	0.08390404439904645	-0.057004276878569335
chr11	107854807	107858308	0.49950118203243826	0.5212324752376905
chr11	110093891	110097392	0.6251907740649247	0.0471859208850536
chr11	111841390	111844891	0.5143158077254284	0.9002365320803271
chr11	111879434	111882935	-0.04789111954607803	0.37513026875077327
chr11	111924182	111927683	1.1594502721131745	1.3867538390842291
chr11	112017803	112021304	1.1684750010654514	1.3289336552352262
chr12	1793659	1797160	0.9686763981412266	1.0397065502342173
chr12	3749199	3752700	0.3595782263311769	0.21146473446418226
chr12	26195839	26199340	1.1885980257278213	1.1160689556048053
chr12	27382883	27386384	0.8303274885690013	0.8065627253496019
chr12	29224164	29227665	1.2357757324865333	0.7681214199761264
chr12	32502542	32506043	0.7119171763587278	0.9780436295211733
chr12	53252085	53255586	1.2127352367596418	1.1482960601017769
chr12	59665176	59668677	0.23281223969629022	0.4584818191361034
chr12	104601987	104605488	0.9580558785059532	1.1626451630176295
chr12	116911464	116914965	1.056029807520399	0.9510589070158852
chr12	122834952	122838453	0.8697113730480933	0.9985047015162837
chr13	23181451	23184952	0.40963589327558925	0.6184065579879323
chr13	23889341	23892842	-0.08580932022392894	-0.3039520952829236
chr13	41256585	41260086	0.6160505610447945	0.3815789444964085
chr13	44432844	44436345	0.7022375549013754	0.9142586385630723
chr13	110715481	110718982	0.25672504157070786	0.36103781811449964
chr14	50392075	50395576	0.2025694804884849	0.06898903361226806
chr14	73569558	73573059	0.7169584656886573	0.18010142194144574
chr14	95477761	95481262	1.7827069917241039	1.8247312973317036
chr14	95530888	95534389	0.9232628548307732	0.9288153057026923
chr14	100898421	100901922	1.132830594875344	1.3795092369252773
chr15	40440220	40443721	0.4862455650729667	0.6323573926821218
chr15	49875587	49879088	1.1405204668347408	1.3025000260530293
chr15	50355959	50359460	0.6727569851340999	0.9557348083063331
chr15	74174209	74177710	1.7354740512838351	1.5163264859537284
chr15	90873377	90876878	1.1062164265299836	0.8132041453201548
chr16	10555153	10558654	0.46136757072719076	0.9715678220090301
chr16	31070239	31073740	0.49328440951850755	0.691968897224356
chr16	48361900	48365401	0.9306712922989518	0.9963880543234744
chr16	66934943	66938444	1.316926279469704	1.353809850997301
chr16	69142615	69146116	1.0201211761041846	1.1027201718816328
chr16	69311849	69315350	1.1427650243033385	1.1328262211961317
chr16	69326587	69330088	1.4129703110803278	1.3785794352320193
chr16	71879540	71883041	0.3356968913845917	0.3097967061111639
chr16	75247623	75251124	1.4888831934068512	1.867712110061167
chr16	87313419	87316920	-0.0034351425629813377	0.3164641471980854
chr17	4950689	4954190	1.187173243621878	1.3089660414304716
chr17	7853890	7857391	0.9171883962282457	0.9398021089503295
