#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr1	25369	28870	0.0	0.0
chr1	491475	494976	-0.015839339364173262	0.05138200896120016
chr1	494975	498476	-0.0010054268151086542	0.0032615533032011824
chr1	494975	498476	-0.0010054268151086542	0.0032615533032011824
chr1	495174	498675	0.0	0.0
chr1	497606	501107	0.0	0.0
chr1	498872	502373	0.012804498286637987	0.021787092280183176
chr1	498872	502373	0.012804498286637987	0.021787092280183176
chr1	510412	513913	0.0	-0.002719084285593346
chr1	513251	516752	0.0	0.0
chr1	518927	522428	0.0	0.0
chr1	729063	732564	0.02571554314712224	0.18008313570471723
chr1	942252	945753	1.1229175602590364	0.8480375156584937
chr1	947157	950658	-0.2112026498176591	-0.1843925432858673
chr1	961948	965449	0.09704179457904154	0.044747915751174885
chr1	1216292	1219793	-0.217951298519126	-0.13526859178813408
chr1	1228000	1231501	1.1168736906236065	1.0681340510517063
chr1	1228066	1231567	1.1018141733694136	1.0610050014933805
chr1	1252334	1255835	-0.09066276900648143	-0.31175473267459597
chr1	1259568	1263069	1.0276319607713	1.241820006889147
chr1	1269836	1273337	1.6246780412524837	1.4044538102911965
chr1	1269884	1273385	1.5921801870355587	1.3846260518467046
chr1	1269884	1273385	1.5921801870355587	1.3846260518467046
chr1	1291007	1294508	0.5030025874146098	0.19850146183414058
chr1	1291817	1295318	0.1838413709425819	-0.11706156148756217
chr1	1294112	1297613	-0.21269613894984105	-0.2032336013312341
chr1	1294240	1297741	-0.22100930359281953	-0.20476124513665422
chr1	1294264	1297765	-0.22256802196337802	-0.2050476783501705
chr1	1300900	1304401	0.7945463939514011	0.8664661913622969
chr1	1301699	1305200	1.1312650428283062	1.246612977346233
chr1	1301928	1305429	1.2032971335111962	1.3556759461885957
chr1	1303929	1307430	1.609468516806416	1.743422763222682
chr1	1305349	1308850	1.1704354715384946	1.0693059899761028
chr1	1335421	1338922	0.007165364308817674	-0.039808522025141235
chr1	1336364	1339865	-0.09466234283713897	-0.06806399418160942
chr1	1351511	1355012	1.696196901703509	1.3509141585277946
chr1	1371158	1374659	1.3837215818120125	1.6256374893869157
chr1	1371158	1374659	1.3837215818120125	1.6256374893869157
chr1	1371172	1374673	1.3768474507228095	1.619712546485557
chr1	1371494	1374995	1.2187424356711436	1.4834388597543107
chr1	1387648	1391149	0.27647406181176365	0.4704843780507579
chr1	1388715	1392216	0.445050699531342	0.608231189508645
chr1	1394365	1397866	1.0830959643936588	1.0380563933452311
chr1	1394365	1397866	1.0830959643936588	1.0380563933452311
chr1	1394955	1398456	1.0428118463232907	1.0409526035950998
chr1	1395324	1398825	0.9153558523029177	0.9519753844967505
chr1	1395334	1398835	0.9119017603240459	0.9495640777461177
chr1	1400019	1403520	1.2400423592132035	1.150784905145455
chr1	1400019	1403520	1.2400423592132035	1.150784905145455
chr1	1400026	1403527	1.2423076140118863	1.1519039553303807
chr1	1472264	1475765	1.031595045591227	1.0822839319204225
chr1	1512661	1516162	0.8230727043259534	0.7946529721797935
chr1	1513029	1516530	0.8265893607818426	0.8374376843961346
chr1	1570862	1574363	1.1115876827068216	0.8788184910681663
chr1	1571374	1574875	0.8208718751970513	0.6386312493746452
chr1	1615914	1619415	0.5703032562957306	0.8854708276348677
chr1	1616378	1619879	0.6096177337242433	0.9340699559420407
chr1	1623621	1627122	0.21572312624990447	-0.11895811129740387
chr1	1624080	1627581	0.0959517106571323	-0.20060974620996821
chr1	1625243	1628744	-0.1047998952363262	-0.39409018315172434
chr1	1625586	1629087	-0.1586720729977028	-0.41721060734826126
chr1	1627959	1631460	0.3393275086284495	0.33077564946461485
chr1	1634501	1638002	-0.1428428279525729	-0.2852789072555618
chr1	1703560	1707061	-0.30099654902329	0.004103864086734444
chr1	1704230	1707731	-0.23236603278363227	0.03687864107668779
chr1	1720031	1723532	0.7764632917410712	0.729005827843579
chr1	1720273	1723774	0.7446570486235402	0.7171538336446016
chr1	1720356	1723857	0.7239946959542157	0.6983000716549063
chr1	1735556	1739057	-0.07852561206613487	0.07769600212637097
chr1	1741998	1745499	0.6762371965759529	0.5690771245487932
chr1	1741998	1745499	0.6762371965759529	0.5690771245487932
chr1	1848682	1852183	0.7292033146992284	0.8337184422350675
chr1	1878501	1882002	1.8188172608355089	1.4657045300894533
chr1	1886492	1889993	1.1625356025881033	1.2785018946568183
chr1	1887116	1890617	0.7724645645453356	0.8646075988542125
chr1	1887116	1890617	0.7724645645453356	0.8646075988542125
chr1	2190212	2193713	1.8783310538752978	1.6205784871232627
chr1	2190774	2194275	1.844145355616866	1.6413774614539047
chr1	2190774	2194275	1.844145355616866	1.6413774614539047
chr1	2195906	2199407	0.9883947133525219	0.5907298029956272
chr1	2304145	2307646	-0.0011361953978525105	-0.13148897501009738
chr1	2381120	2384621	0.5841850790232863	0.4727437113742947
chr1	2385995	2389496	0.05999458720050841	0.2614239844062575
chr1	2387706	2391207	0.49530799212986854	0.6830972415003616
chr1	2387706	2391207	0.49530799212986854	0.6830972415003616
chr1	2515193	2518694	-0.5323183465905693	-0.36852355879605403
chr1	2556865	2560366	0.9767683686845868	0.6974866992809329
chr1	2557062	2560563	0.8708329511561664	0.5918393253084332
chr1	2561053	2564554	-0.11663501571559003	0.04094374453141961
chr1	2561053	2564554	-0.11663501571559003	0.04094374453141961
chr1	2562153	2565654	0.16372420183442593	0.14965020209800725
chr1	2562300	2565801	0.19284458991782888	0.16646665287131587
chr1	2587249	2590750	0.5604057334805234	0.5702998943361866
chr1	2587541	2591042	0.45219900465573215	0.40897939772283576
chr1	3489485	3492986	0.03921872143351483	-0.11433953931399451
chr1	3490243	3493744	-0.0047418366681564565	0.019591761121691077
chr1	3527447	3530948	0.7511183907692978	0.9263589507075295
chr1	3625514	3629015	0.29467606945484265	0.5501094519964823
chr1	3631449	3634950	-0.5190520967721662	-0.46475350695143325
chr1	3738857	3742358	-0.02670316366321977	0.12930277831724624
chr1	3739260	3742761	0.04606558356748256	0.21137325902746845
chr1	3739260	3742761	0.04606558356748256	0.21137325902746845
chr1	3742906	3746407	1.3412340719785545	1.3384973159157558
chr1	3743372	3746873	1.488804753634238	1.4424557286464776
chr1	3743374	3746875	1.4894381041992841	1.4429019020916738
chr1	3780174	3783675	-0.40212173075906466	-0.44275703069164934
chr1	3780174	3783675	-0.40212173075906466	-0.44275703069164934
chr1	3827223	3830724	-0.37336909922588524	-0.45001797433569823
chr1	3835109	3838610	-0.6488669945840094	-0.5446698729913437
chr1	3888995	3892496	0.3006065837625939	0.2588409481865465
chr1	3896292	3899793	0.724637225268018	0.8715911165373275
chr1	3896292	3899793	0.724637225268018	0.8715911165373275
chr1	5901323	5904824	-0.04439661068078851	-0.3505019670669087
chr1	5987923	5991424	0.9625611279038293	0.2913931402437513
chr1	5987923	5991424	0.9625611279038293	0.2913931402437513
chr1	5988424	5991925	1.066986689014032	0.3903452623003038
chr1	5988424	5991925	1.066986689014032	0.3903452623003038
chr1	5988472	5991973	1.060161495973064	0.3926670945154186
chr1	5992761	5996262	0.5142540754561187	0.5442401859197938
chr1	5992761	5996262	0.5142540754561187	0.5442401859197938
chr1	6026512	6030013	0.5237792395298777	0.9475522020249818
chr1	6195552	6199053	0.9731276700186497	0.9681276439777182
chr1	6195594	6199095	0.962125643768572	0.9601928068488821
chr1	6196841	6200342	0.7654903527459208	0.8869745923436204
chr1	6231971	6235472	0.8559580644312261	0.8063862421674962
chr1	6272528	6276029	0.6171533687882605	0.7512024723498242
chr1	6580493	6583994	1.4725212037752602	1.2220759021400043
chr1	6580493	6583994	1.4725212037752602	1.2220759021400043
chr1	6580493	6583994	1.4725212037752602	1.2220759021400043
chr1	6580493	6583994	1.4725212037752602	1.2220759021400043
chr1	6580493	6583994	1.4725212037752602	1.2220759021400043
chr1	6580500	6584001	1.4718053019038573	1.2217846432386257
chr1	6580516	6584017	1.4701689547692216	1.2211189086069045
chr1	6597035	6600536	1.4365169846454946	1.708469750373769
chr1	6599000	6602501	0.22549054189092632	0.4855618490888292
chr1	6609386	6612887	0.9345664666849777	1.1131757281329189
chr1	6609386	6612887	0.9345664666849777	1.1131757281329189
chr1	6610606	6614107	0.60493628631058	0.6513835234359373
chr1	6641111	6644612	-0.2381266543731287	-0.39593345788000395
chr1	6785953	6789454	0.8857239541290072	0.6759889435118772
chr1	6785953	6789454	0.8857239541290072	0.6759889435118772
chr1	6785953	6789454	0.8857239541290072	0.6759889435118772
chr1	6807487	6810988	0.41768597699658594	0.8093487011147902
chr1	7771795	7775296	1.0964728346001884	1.2822232989010889
chr1	7773206	7776707	0.8906184655595278	0.8325344229232424
chr1	7785963	7789464	0.2216445255486245	0.664353756621025
chr1	7786022	7789523	0.21960222665618273	0.6510154751036671
chr1	7837307	7840808	-0.5478910027343139	-0.49075553002876565
chr1	7954790	7958291	-0.05122518021066494	0.2479170288165847
chr1	7962162	7965663	1.0597423965464614	1.2127979450561364
chr1	7962210	7965711	1.0685655884635619	1.222710019512591
chr1	7962393	7965894	1.1022040076475081	1.2604998033778239
chr1	8011632	8015133	0.7746402913148416	0.6097312995955125
chr1	8019265	8022766	1.273987928441426	1.350333328006076
chr1	8022308	8025809	0.6251441128045592	0.5128584417470078
chr1	8022308	8025809	0.6251441128045592	0.5128584417470078
chr1	8358843	8362344	0.4229734873986784	0.3594320198600166
chr1	8620379	8623880	0.7848896764087739	1.010537598072478
chr1	8867943	8871444	1.555877482207878	1.3821758021129336
chr1	8875091	8878592	0.46984881455173577	1.0228857973136294
chr1	9183717	9187218	1.574643147961756	1.3864451660404808
chr1	9191537	9195038	1.3199746576246358	0.9473344180917924
chr1	9235273	9238774	1.249993629480563	1.4185446369004433
chr1	9235273	9238774	1.249993629480563	1.4185446369004433
chr1	9235274	9238775	1.2502240991873619	1.4187025079836617
chr1	9240343	9243844	1.5715335096557337	1.4645803226150667
chr1	9240346	9243847	1.5717344641543274	1.4646712232225316
chr1	9243325	9246826	1.2020632200011792	1.0915530094835293
chr1	9243325	9246826	1.2020632200011792	1.0915530094835293
chr1	9243325	9246826	1.2020632200011792	1.0915530094835293
chr1	9262666	9266167	-0.3261861174866555	-0.16907392047370798
chr1	9293393	9296894	1.1974726688686188	1.072491972661598
chr1	9424964	9428465	0.013019166434266061	0.2864115623516295
chr1	9819959	9823460	0.6396058148741851	0.7628309300207937
chr1	9820525	9824026	0.6242096798793743	0.7324292244148392
chr1	9928179	9931680	-0.21900242447786994	0.08711318548547245
chr1	9931619	9935120	-0.12394957527437403	-0.3083932365178922
chr1	9938767	9942268	0.6287119457742021	0.3159720435274631
chr1	9939326	9942827	0.6584716040771198	0.3084718051940493
chr1	9939390	9942891	0.6641136768923105	0.30461650947902996
chr1	9939406	9942907	0.665524195096108	0.3036526855502752
chr1	9943927	9947428	0.9918122437138999	0.9250379397303199
chr1	9943974	9947475	0.994118694608778	0.9261901661807985
chr1	9981551	9985052	0.01232419354958442	-0.0008256803495556158
chr1	10033331	10036832	0.6716085708571761	0.6831290558653276
chr1	10049731	10053232	0.6677454623098923	0.6919616887046939
chr1	10096016	10099517	0.0403982867320014	-0.21373049241872333
chr1	10116922	10120423	-0.07213538030760301	0.16826200076228082
chr1	10122541	10126042	0.14207389603992374	0.2968082359203637
chr1	10128838	10132339	-0.2869779918335506	-0.03762530117207005
chr1	10211304	10214805	1.0280909958807418	0.9350988576274278
chr1	10212115	10215616	1.454935657943407	1.328592813008775
chr1	10325336	10328837	0.5554063676884452	1.0542592639385664
chr1	11012843	11016344	1.0437213057886179	0.9721686112627734
chr1	11054872	11058373	0.4701980707664124	0.8608441593117545
chr1	11056019	11059520	0.7025093789210167	1.040743470462353
chr1	11056019	11059520	0.7025093789210167	1.040743470462353
chr1	11068394	11071895	-0.539516052119059	-0.4073955096338342
chr1	11078622	11082123	0.6347585051787634	0.3430243097353977
chr1	11127557	11131058	-0.5966419312378582	-0.3452766215928225
chr1	11273705	11277206	1.2823456557469175	1.354299782024191
chr1	11273705	11277206	1.2823456557469175	1.354299782024191
chr1	11654874	11658375	0.30408172173824294	0.44586963254237266
chr1	11655356	11658857	0.05658331950397416	0.2357509584388984
chr1	11655356	11658857	0.05658331950397416	0.2357509584388984
chr1	11655356	11658857	0.05658331950397416	0.2357509584388984
chr1	11659041	11662542	-0.2272923670943603	-0.567947542455878
chr1	11736583	11740084	0.4706260879459942	0.5727732121100185
chr1	11736583	11740084	0.4706260879459942	0.5727732121100185
chr1	11746300	11749801	0.1149635028760596	-0.20494485298011375
chr1	11746497	11749998	0.025785519859352044	-0.21090807495637634
chr1	11799525	11803026	0.802698902455918	0.6399868635015487
chr1	11806595	11810096	1.1561179727104092	1.356832535197935
chr1	11830348	11833849	-0.47171576156858486	-0.2718794571307225
chr1	11919014	11922515	1.4259881498808942	1.3086424228823257
chr1	11920884	11924385	1.3760014144031163	1.2876787925156314
chr1	11935193	11938694	1.5874086009908681	1.5471550735019717
chr1	11935193	11938694	1.5874086009908681	1.5471550735019717
chr1	11980680	11984181	1.3544431340100156	1.4438479251894583
chr1	11980680	11984181	1.3544431340100156	1.4438479251894583
chr1	11980680	11984181	1.3544431340100156	1.4438479251894583
chr1	11980943	11984444	1.4745917763142706	1.571912678935638
chr1	11982491	11985992	1.3769913096280262	1.7238239440746197
chr1	12019965	12023466	0.8103684080999654	0.8858666345533437
chr1	12019965	12023466	0.8103684080999654	0.8858666345533437
chr1	12031626	12035127	1.219701220115663	1.4931252266423827
chr1	12254233	12257734	0.41143155530597586	0.5642412375291774
chr1	12308273	12311774	0.3997011143351594	0.6835797676438495
chr1	12356850	12360351	0.30620761849994504	0.449149260043513
chr1	12410337	12413838	0.025190512026814636	-0.008751100391174063
chr1	12592307	12595808	1.4340016947203287	1.754156085014231
chr1	12592612	12596113	1.3646111551555238	1.7228489982878918
chr1	12612788	12616289	0.918558008410384	1.2107474370687512
chr1	12612794	12616295	0.9164917217975507	1.2098086469746312
chr1	12614209	12617710	0.3026202086938301	0.7892505674209798
chr1	13749902	13753403	1.0864686100349585	0.81987808296184
chr1	13749902	13753403	1.0864686100349585	0.81987808296184
chr1	13749914	13753415	1.0934053735851448	0.8268334659226654
chr1	13750416	13753917	1.3824944509854928	1.0884613394186435
chr1	13750909	13754410	1.5497690325757398	1.215410348786873
chr1	15520444	15523945	0.5620959889198348	0.5335502119839631
chr1	15520888	15524389	0.4443028892086249	0.45095157288398574
chr1	15522556	15526057	0.2894421668034807	0.6513917566593599
chr1	15527312	15530813	1.040068459278061	0.9101977313796861
chr1	15527312	15530813	1.040068459278061	0.9101977313796861
chr1	15682005	15685506	0.8770409588259607	0.912596722877536
chr1	15684819	15688320	0.9777873977729586	0.9852763492237414
chr1	15759283	15762784	1.3378526491269347	1.325858525311548
chr1	15759283	15762784	1.3378526491269347	1.325858525311548
chr1	15764998	15768499	0.1560123896673726	-0.11382316903289089
chr1	15765452	15768953	0.0852863231906147	-0.213654760914444
chr1	15777514	15781015	-0.31618512597942827	0.1929478105250563
chr1	15777572	15781073	-0.30436358084182635	0.21857036052376785
chr1	15874001	15877502	0.7575077405429277	0.5121184600437693
chr1	15877075	15880576	0.6880093886310388	0.6764392096591271
chr1	15939082	15942583	0.7733374264963849	0.6904548434181508
chr1	16014042	16017543	1.543692110807286	1.5691091391116376
chr1	16014789	16018290	1.4656723094951531	1.723950499702486
chr1	16014789	16018290	1.4656723094951531	1.723950499702486
chr1	16014789	16018290	1.4656723094951531	1.723950499702486
chr1	16309425	16312926	-0.13512432553493872	-0.14404359327632557
chr1	16309465	16312966	-0.13845399219442533	-0.14662205001019882
chr1	16311366	16314867	-0.12760526567468689	-0.07508196584707723
chr1	16348479	16351980	1.0545246600083233	1.0256433198674604
chr1	16348479	16351980	1.0545246600083233	1.0256433198674604
chr1	16348479	16351980	1.0545246600083233	1.0256433198674604
chr1	16441220	16444721	1.1575244242464349	1.3255591814978294
chr1	16441220	16444721	1.1575244242464349	1.3255591814978294
chr1	16441220	16444721	1.1575244242464349	1.3255591814978294
chr1	16441223	16444724	1.1577224621042972	1.325076306180904
chr1	16456020	16459521	0.2533349868344598	0.5130546338167582
chr1	16479340	16482841	-0.1296677386658361	-0.09583988067637784
chr1	16487081	16490582	-0.14522300316228806	-0.13963644873529685
chr1	16495256	16498757	0.7701235643199013	0.8207362845557823
chr1	16495258	16498759	0.7706082576380796	0.8208436638100313
chr1	16604649	16608150	-0.28673586065130613	0.06398471211915192
chr1	16622385	16625886	0.07711388212856106	0.05965107543266939
chr1	16624651	16628152	-0.5521704295326618	-0.3540415547456781
chr1	16640685	16644186	1.1026155161841984	1.0451529091768155
chr1	16640694	16644195	1.1047563093781403	1.0488916071944614
chr1	16640694	16644195	1.1047563093781403	1.0488916071944614
chr1	16885517	16889018	-0.0938477941359524	-0.13050011926567645
chr1	16885517	16889018	-0.0938477941359524	-0.13050011926567645
chr1	16885705	16889206	0.01590645075112752	-0.019606642796231075
chr1	16885705	16889206	0.01590645075112752	-0.019606642796231075
chr1	16914584	16918085	0.956544499833359	0.46496568289744006
chr1	16914584	16918085	0.956544499833359	0.46496568289744006
chr1	16914584	16918085	0.956544499833359	0.46496568289744006
chr1	16914584	16918085	0.956544499833359	0.46496568289744006
chr1	16914585	16918086	0.956227544426932	0.46450792639310445
chr1	16923254	16926755	0.5520786304139946	0.45273808620028
chr1	16930634	16934135	-0.5488958047787377	-0.6507435985367583
chr1	16947366	16950867	0.1518062795594765	0.4328963738414596
chr1	16949273	16952774	0.42567399143521717	0.6787006883973573
chr1	16970284	16973785	0.30585778313366346	0.41185085386138476
chr1	16974313	16977814	0.9467562616060706	0.4322152073662101
chr1	16974313	16977814	0.9467562616060706	0.4322152073662101
chr1	16976631	16980132	1.2831144293307544	1.103244584764863
chr1	16977582	16981083	1.1662310554405304	1.2394184444909542
chr1	16977582	16981083	1.1662310554405304	1.2394184444909542
chr1	17603994	17607495	0.9303904721911445	0.8483864423886845
chr1	17615587	17619088	0.5223740595115366	0.7254270957815256
chr1	17618815	17622316	0.06727545719937954	0.3245261548669764
