#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr1	6612856	6616857	-0.9155563507970286	-0.7369399112187726
chr1	14922129	14926130	-0.42505928549526106	-0.4520405392019243
chr1	23798401	23802402	-0.8911718942774715	-0.8212295222386361
chr1	45337954	45341955	-0.9700808946541778	-0.8805992445654016
chr1	55213361	55217362	-1.1103717873104275	-0.8866639672383998
chr1	87127764	87131765	-0.6904183050051841	-0.5758282666258137
chr1	113756062	113760063	-0.5945378090146356	-0.6383672826818295
chr1	113757887	113761888	-0.8053098839870086	-0.8645013800967475
chr1	146957858	146961859	0.012731052184861081	-0.3415535856608883
chr1	149830669	149834670	-7.967091197568842e-05	0.0
chr1	153564754	153568755	-0.5382464339913493	-0.5467541108489874
chr1	155981604	155985605	-0.8426055004697104	-1.1288667842665085
chr1	160126395	160130396	-0.37271009560179824	-0.6567881515155932
chr1	160282230	160286231	-0.8758455949740496	-1.0381553367791239
chr1	161723900	161727901	-0.352036988544355	-0.7282722883333868
chr1	171266995	171270996	0.1748429951391603	0.32862117437551086
chr1	184566398	184570399	-0.6139271069624286	-0.8504194302521687
chr1	201737316	201741317	-0.901357288978071	-0.7247014683458051
chr1	201737867	201741868	-0.9058599794583246	-0.7289602668373628
chr1	201886679	201890680	-0.4706308397887157	-0.25607532420756335
chr1	245152494	245156495	0.10003568493842728	-0.10775114992451537
chr1	246505311	246509312	-0.6928765058037603	-0.46198213211998596
chr10	29734780	29738781	-0.585789434858291	-0.6574041609888708
chr10	31318446	31322447	-0.8792935072333666	-0.935492622746057
chr10	46021454	46025455	-1.008814529577316	-0.8303435641395251
chr10	69178233	69182234	-0.9047922084394207	-1.0471262255811151
chr10	71962394	71966395	-0.6442035498462453	-0.8244801481336412
chr10	91218662	91222663	-0.8168530459138598	-0.6245770312185874
chr10	102447815	102451816	-0.48128452817135325	-0.4408476589064315
chr10	110005963	110009964	-1.043846568575278	-0.9552449584685925
chr10	110223992	110227993	-0.6744305497084953	-0.2889389837091754
chr10	132305949	132309950	-0.10732802100367185	-0.16479249269894974
chr11	693531	697532	-0.9578178640708411	-0.8314581353687771
chr11	807752	811753	-0.9009373418631121	-0.8016511130979826
chr11	840811	844812	-0.6289495621617747	-0.8438650254669058
chr11	7563624	7567625	0.24971542027800792	0.10369244123439422
chr11	10292206	10296207	-0.8815035930342446	-0.8335541152540946
chr11	36298960	36302961	-0.09430543472396825	-0.20164964818733322
chr11	57309468	57313469	-1.0380621092034619	-0.9657538620129021
chr11	58576165	58580166	-0.9702891554768666	-0.856790431209438
chr11	62599864	62603865	-0.8154959919957017	-1.1298427342103905
chr11	65380673	65384674	-0.7168230886803968	-0.6660939575238112
chr11	66905900	66909901	-0.9065695398961185	-0.8395710060711606
chr11	86953966	86957967	-0.831586305550567	-0.8832351810423859
chr11	107856807	107860808	-0.3422564340615656	-0.47713571527168513
chr11	110091391	110095392	-0.7164152953146722	-0.691085945979237
chr11	111843390	111847391	-0.9906104932159856	-1.1046990175010687
chr11	111876934	111880935	-0.9467641328911932	-0.9232837540660611
chr11	111921682	111925683	-0.9237912535992027	-0.7863570361789037
chr11	112015303	112019304	-0.9735667492737765	-0.9941109732476617
chr12	1795659	1799660	-0.16656340570946243	-0.4170041273122839
chr12	3751199	3755200	-0.6095645082553769	-0.3804969412943673
chr12	26193339	26197340	-0.6346385373813166	-0.301355224749636
chr12	27380383	27384384	-0.6199473900652533	-0.6186919650127318
chr12	29221664	29225665	-0.2764455911936584	-0.6004730565423002
chr12	32500042	32504043	-0.7554098326182077	-0.7896693015099233
chr12	53249585	53253586	-0.7808139570042985	-0.7724125696409117
chr12	59662676	59666677	-0.7958351272119012	-0.5438019366082794
chr12	104599487	104603488	-0.7066300031639181	-0.2823360602497945
chr12	116908964	116912965	-0.5398437249999055	-0.3954081370044017
chr12	122832452	122836453	-0.3125916417034359	-0.31410778272803797
chr13	23178951	23182952	-0.3540001986668734	-0.4388278840717656
chr13	23886841	23890842	-0.8077545637966423	-0.8072173135726671
chr13	41258585	41262586	-0.7017048598511928	-0.7380859603745178
chr13	44434844	44438845	-1.011623332538062	-0.7704435970256924
chr13	110712981	110716982	-0.9773655617945425	-0.8564828079316009
chr14	50394075	50398076	-0.8032748794500465	-0.852544038667652
chr14	73567058	73571059	-0.7887699721488952	-0.9196509455491721
chr14	95479761	95483762	-0.974169463726441	-0.909209667340245
chr14	95532888	95536889	-0.8676814329674514	-0.9277591776300277
chr14	100895921	100899922	0.07493143969458185	0.19292869100819893
chr15	40437720	40441721	0.1476624279237743	0.05809214674359496
chr15	49877587	49881588	-0.8432305402149427	-0.6234183080519026
chr15	50353459	50357460	-0.8001366406555661	-0.9593686934475394
chr15	74171709	74175710	-0.705008907017281	-0.8041449221381113
chr15	90870877	90874878	-0.7854557101710443	-0.9184673494133841
chr16	10557153	10561154	-0.8549288814039206	-0.997672412180226
chr16	31072239	31076240	-0.9434191437925753	-0.9354530762883213
chr16	48363900	48367901	-1.1440334294225227	-1.0555848260394483
chr16	66932443	66936444	-0.9489292692800342	-0.7261019720325779
chr16	69140115	69144116	-0.963287037978504	-0.8556416299210754
chr16	69309349	69313350	-0.7589058696954727	-0.6158826460082587
chr16	69328587	69332588	-0.8670277892402413	-0.8631698654798987
chr16	71881540	71885541	-0.7546173368134905	-0.7839767908857315
chr16	75249623	75253624	-0.8210395215133756	-0.8001705425145602
chr16	87315419	87319420	-0.8155869037200282	-0.7739517279899344
chr17	4948189	4952190	-0.6979927293619421	-0.8978226628391323
chr17	7855890	7859891	-0.9557605641616369	-0.8462817038124214
chr17	15263325	15267326	-0.689050936260929	-0.6564724376053385
chr17	17575495	17579496	-0.7194349510513928	-0.8772728346808994
chr17	17750475	17754476	-0.6889265820890342	-0.7755289066900214
chr17	28723896	28727897	-0.8057249539132342	-0.8286040749253639
chr17	28724931	28728932	-0.733492063882311	-0.8903710078390639
chr17	29566046	29570047	-0.8174177688243152	-0.8636533550388622
chr17	29566516	29570517	-0.8189127300606038	-0.8775722004485417
chr17	34959459	34963460	-0.7920106278546716	-0.6087513455958198
chr17	47186935	47190936	-0.9431671864103331	-0.9578196790867286
chr17	48576349	48580350	-0.7176806374957597	-0.8506290290709845
chr17	48591960	48595961	-0.784772322240268	-0.7460953914194537
chr18	5628699	5632700	-0.3504437020922719	-0.45987137434148806
