#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr1	27369	31370	0.0	-0.0030889639822252687
chr1	493475	497476	-0.014726161599248626	0.0
chr1	496975	500976	0.0	0.0
chr1	496975	500976	0.0	0.0
chr1	497174	501175	0.0	0.0
chr1	499606	503607	-0.023797477373210408	0.011922769086475939
chr1	500872	504873	-0.023797477373210408	0.007644763695422008
chr1	500872	504873	-0.023797477373210408	0.007644763695422008
chr1	512412	516413	0.0	-0.0028333531353241857
chr1	515251	519252	-0.020852245053360682	0.0
chr1	520927	524928	0.0	0.0
chr1	731063	735064	-0.15803642435033333	-0.09889996350399176
chr1	944252	948253	-0.5812615436982549	-0.5590061812350631
chr1	949157	953158	-0.8026433057329267	-0.7392105301807178
chr1	959448	963449	-0.09480719043272684	-0.2731145108701878
chr1	1218292	1222293	-0.6529145960690567	-0.6063740867818781
chr1	1230000	1234001	-0.6263276513473179	-0.6463962095587383
chr1	1230066	1234067	-0.6197226018003263	-0.6389195580103624
chr1	1254334	1258335	-0.7545906485352555	-0.6556780142369506
chr1	1261568	1265569	-1.0343503063825503	-0.8100608151233591
chr1	1271836	1275837	-0.7924293484997232	-0.6860563630393512
chr1	1271884	1275885	-0.789798966024156	-0.6758005484872824
chr1	1271884	1275885	-0.789798966024156	-0.6758005484872824
chr1	1293007	1297008	-0.4859367070975674	-0.29617153897394444
chr1	1293817	1297818	-0.500069517687785	-0.30477537109439407
chr1	1296112	1300113	-0.41717969870849275	-0.37273895430973397
chr1	1296240	1300241	-0.4122561425780969	-0.3750334653173988
chr1	1296264	1300265	-0.4113329758036477	-0.3754636861313359
chr1	1302900	1306901	-0.7379828996911362	-0.7563439061082939
chr1	1303699	1307700	-0.7130151797784269	-0.8301823249564129
chr1	1303928	1307929	-0.6788885091762723	-0.844173094568748
chr1	1305929	1309930	-0.5105020511554786	-0.8282899481019553
chr1	1307349	1311350	-0.5542594890749792	-0.8209090208748379
chr1	1337421	1341422	-0.5589279806882546	-0.6046766238594092
chr1	1338364	1342365	-0.6387855332223189	-0.654236167481423
chr1	1353511	1357512	-0.5970924258738629	-0.5181154530481853
chr1	1373158	1377159	-1.0803802202547619	-0.9439435907376763
chr1	1373158	1377159	-1.0803802202547619	-0.9439435907376763
chr1	1373172	1377173	-1.0788413651854931	-0.9448759466763084
chr1	1373494	1377495	-1.0434476985923118	-0.9525970782993695
chr1	1389648	1393649	-0.8125495880159671	-0.7117382651708323
chr1	1390715	1394716	-1.0174005667471022	-0.7598717591005687
chr1	1396365	1400366	-1.0879012121034137	-0.9753058857096639
chr1	1396365	1400366	-1.0879012121034137	-0.9753058857096639
chr1	1396955	1400956	-1.0437833071209768	-0.9523575758489746
chr1	1397324	1401325	-1.0438264897409135	-0.9375912717356109
chr1	1397334	1401335	-1.0437834089880818	-0.9371911008924303
chr1	1397519	1401520	-1.0429864150606956	-0.9257511158885202
chr1	1397519	1401520	-1.0429864150606956	-0.9257511158885202
chr1	1397526	1401527	-1.0429562585337135	-0.9252705865760563
chr1	1469764	1473765	-0.6060066939538746	-0.8232031314923691
chr1	1510161	1514162	-0.49751100937969744	-0.6919220076057798
chr1	1510529	1514530	-0.5087030744820452	-0.6724645051090404
chr1	1572862	1576863	-0.8374032646311376	-0.8068349822180846
chr1	1573374	1577375	-0.8355546337030283	-0.7519157861528747
chr1	1613414	1617415	-0.8595586841165596	-0.8015794822225476
chr1	1613878	1617879	-0.9190213745094707	-0.8200283684174756
chr1	1621121	1625122	-0.31157050943611103	-0.5188311495377457
chr1	1621580	1625581	-0.2774426088388454	-0.5457009637646139
chr1	1622743	1626744	-0.16743142945838052	-0.46554620011247627
chr1	1623086	1627087	-0.13718731738715653	-0.4109207392235473
chr1	1625459	1629460	-0.21918224552928178	-0.1566613433778778
chr1	1632001	1636002	0.24701768814804706	0.11753717557714352
chr1	1705560	1709561	-0.22689359823557445	-0.21715647660357423
chr1	1706230	1710231	-0.1984095402339992	-0.18772105978609785
chr1	1722031	1726032	-0.3453572282073677	-0.273176862721495
chr1	1722273	1726274	-0.36309151403651707	-0.3094531866798908
chr1	1722356	1726357	-0.36917393438287827	-0.32782104771544235
chr1	1737556	1741557	-0.3819136113055019	-0.2898339124663304
chr1	1743998	1747999	-0.23021088813030127	-0.31016465446579483
chr1	1743998	1747999	-0.23021088813030127	-0.31016465446579483
chr1	1850682	1854683	-0.7135429961912919	-0.8023163575571782
chr1	1880501	1884502	-0.7486451908511463	-0.7009386730927708
chr1	1888492	1892493	-0.8901363946319554	-0.7152126226526075
chr1	1889116	1893117	-0.8678171786627928	-0.6206244029883307
chr1	1889116	1893117	-0.8678171786627928	-0.6206244029883307
chr1	2192212	2196213	-0.6005636352780734	-0.7729764196687254
chr1	2192774	2196775	-0.6051854597515276	-0.7916609862276541
chr1	2192774	2196775	-0.6051854597515276	-0.7916609862276541
